Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,Price,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Manual,Car_Age
5619,Hyundai i20 1.4 Asta Optional With Sunroof,Bangalore,2010,77332,Second,23.0,1396.0,90.0,5.0,3.65,False,False,True,14
5620,Hyundai Grand i10 Asta Option AT,Kochi,2017,17489,First,18.9,1197.0,82.0,5.0,5.99,False,True,False,7
5621,Toyota Fortuner 4x2 4 Speed AT,Pune,2012,125000,First,11.5,2982.0,169.0,7.0,13.5,False,False,False,12
5622,Maruti Baleno Zeta Automatic,Chennai,2016,35129,First,21.4,1197.0,83.1,5.0,7.0,False,True,False,8
5623,Hyundai Creta 1.6 SX Plus Petrol Automatic,Hyderabad,2016,22982,First,13.0,1591.0,121.3,5.0,10.95,False,True,False,8
5624,Hyundai i10 Sportz,Pune,2013,54500,Third,20.36,1197.0,78.9,5.0,2.95,False,True,True,11
5625,Tata Tigor XE Diesel,Ahmedabad,2017,16235,First,24.7,1047.0,69.0,5.0,5.5,False,False,True,7
5626,Skoda Superb Style 1.8 TSI AT,Kochi,2017,73641,First,14.67,1798.0,177.46,5.0,17.08,False,True,False,7
5627,Maruti Swift Dzire VDI,Hyderabad,2015,59572,First,26.59,1248.0,74.0,5.0,6.85,False,False,True,9
5628,Honda CR-V 2.0 AT,Jaipur,2014,112827,First,13.1,1997.0,141.1,5.0,10.5,False,True,False,10
5629,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Hyderabad,2010,118000,First,12.8,2494.0,102.0,8.0,8.75,False,False,True,14
5630,Honda City 1.5 V MT,Kolkata,2010,60000,First,17.0,1497.0,118.0,5.0,2.7,False,True,True,14
5631,Hyundai Verna VTVT 1.6 AT SX Plus,Mumbai,2012,75059,First,17.0,1591.0,121.3,5.0,4.25,False,True,False,12
5632,Toyota Etios 1.4 VXD,Pune,2018,3000,First,23.59,1364.0,67.04,5.0,7.9,False,False,True,6
5633,Skoda Superb Elegance 1.8 TSI AT,Delhi,2011,78000,Second,13.7,1798.0,157.75,5.0,4.5,False,True,False,13
5634,Nissan Sunny 2011-2014 Diesel XV,Kolkata,2012,47000,First,21.64,1461.0,84.8,5.0,4.0,False,False,True,12
5635,Honda City 1.5 V MT Exclusive,Delhi,2012,42000,First,17.0,1497.0,118.0,5.0,4.75,False,True,True,12
5636,Hyundai Elite i20 Diesel Asta Option,Kolkata,2018,6820,First,22.54,1396.0,88.76,5.0,7.65,False,False,True,6
5637,Chevrolet Optra 1.6 LT Royale,Kochi,2013,55176,Second,17.4,1599.0,104.0,5.0,3.47,False,True,True,11
5638,Honda Amaze S i-Vtech,Kochi,2016,39854,First,18.0,1198.0,86.7,5.0,5.64,False,True,True,8
5639,Volkswagen Polo Petrol Comfortline 1.2L,Kolkata,2013,24000,First,16.47,1198.0,73.9,5.0,2.95,False,True,True,11
5640,Maruti Swift VDI,Jaipur,2016,55000,First,22.9,1248.0,74.0,5.0,5.65,False,False,True,8
5641,Ford Endeavour 3.0L 4X4 AT,Kochi,2012,45840,First,11.4,2953.0,153.86,7.0,8.41,False,False,False,12
5642,Maruti Baleno LXI,Pune,2006,155000,Third,15.4,1590.0,94.0,5.0,0.85,False,True,True,18
5643,Maruti Wagon R LX,Pune,2003,125000,Second,18.9,998.0,67.1,5.0,0.8,False,True,True,21
5644,Volkswagen Polo 1.5 TDI Highline,Coimbatore,2014,52951,First,20.14,1498.0,88.0,5.0,5.65,False,False,True,10
5645,Hyundai Verna 1.6 SX VTVT (O),Kolkata,2013,49000,First,17.1,1591.0,121.3,5.0,4.5,False,True,True,11
5646,Maruti Ciaz ZDi Plus SHVS,Ahmedabad,2015,52000,First,28.09,1248.0,88.5,5.0,6.9,False,False,True,9
5648,Nissan Sunny 2011-2014 Diesel XL,Jaipur,2013,120005,First,21.64,1461.0,84.8,5.0,4.0,False,False,True,11
5649,Skoda Rapid 1.6 MPI Ambition With Alloy Wheel,Mumbai,2015,33000,First,15.0,1598.0,103.52,5.0,5.6,False,True,True,9
5650,Maruti Eeco 7 Seater Standard,Delhi,2016,126000,First,15.1,1196.0,73.0,7.0,2.2,False,True,True,8
5651,Skoda Rapid Ultima 1.6 MPI Ambition Plus,Bangalore,2013,66700,First,15.0,1598.0,103.5,5.0,4.0,False,True,True,11
5652,Toyota Fortuner 4x4 MT,Jaipur,2014,122000,Second,12.55,2982.0,168.5,7.0,16.0,False,False,True,10
5653,Hyundai Creta 1.6 CRDi SX,Mumbai,2016,29000,First,19.67,1582.0,126.2,5.0,12.6,False,False,True,8
5654,Hyundai i20 Magna Optional 1.2,Kochi,2014,42315,First,18.5,1197.0,82.9,5.0,4.79,False,True,True,10
5656,Honda City i DTEC V,Kochi,2016,84580,First,26.0,1498.0,98.6,5.0,6.83,False,False,True,8
5657,Maruti 800 Std,Jaipur,2002,75000,First,16.1,796.0,37.0,4.0,0.51,False,True,True,22
5658,Ford Ikon 1.3 Flair,Pune,2006,85000,Second,13.8,1299.0,70.0,5.0,0.69,False,True,True,18
5659,Maruti Swift Dzire LXI,Delhi,2015,24296,First,20.85,1197.0,83.14,5.0,4.65,False,True,True,9
5660,Honda City 1.5 V MT Sunroof,Kolkata,2014,40000,First,16.8,1497.0,116.3,5.0,6.49,False,True,True,10
5661,Hyundai Verna CRDi,Chennai,2009,64514,First,16.8,1493.0,110.0,5.0,2.9,False,False,True,15
5662,Hyundai Verna 1.6 SX VTVT,Delhi,2016,35000,First,17.01,1591.0,121.3,5.0,7.4,False,True,True,8
5663,Renault KWID RXT,Bangalore,2016,41000,Second,25.17,799.0,53.3,5.0,3.25,False,True,True,8
5664,Maruti Wagon R LXI,Ahmedabad,2008,60123,Second,18.9,998.0,67.1,5.0,1.95,False,True,True,16
5665,Hyundai Grand i10 Sportz,Jaipur,2015,53000,Second,18.9,1197.0,82.0,5.0,4.0,False,True,True,9
5666,Hyundai i20 1.2 Asta,Delhi,2017,9000,First,18.6,1197.0,81.83,5.0,6.85,False,True,True,7
5667,Honda Amaze S i-Vtech,Coimbatore,2015,53497,First,18.0,1198.0,86.7,5.0,5.45,False,True,True,9
5668,Ford Fiesta 1.4 Duratorq ZXI,Hyderabad,2007,68000,First,17.8,1399.0,68.0,5.0,1.99,False,False,True,17
5669,Hyundai Verna SX CRDi AT,Hyderabad,2014,65000,First,19.08,1582.0,126.32,5.0,8.99,False,False,False,10
5670,Toyota Etios VD SP,Kolkata,2014,45155,First,23.59,1364.0,67.04,5.0,6.5,False,False,True,10
5671,Honda Jazz 1.2 V CVT i VTEC,Coimbatore,2018,20026,First,19.0,1199.0,88.7,5.0,9.27,False,True,False,6
5672,Hyundai Verna 1.6 CRDi SX,Ahmedabad,2015,60000,First,23.9,1582.0,126.2,5.0,6.99,False,False,True,9
5673,Mercedes-Benz CLA 200 D Sport Edition,Coimbatore,2019,15976,First,17.9,2143.0,136.0,5.0,36.76,False,False,False,5
5674,Skoda Octavia Elegance 1.8 TSI AT,Kochi,2017,30523,First,14.7,1798.0,177.5,5.0,17.08,False,True,False,7
5675,Chevrolet Beat Diesel LS,Kolkata,2013,26300,First,25.44,936.0,57.6,5.0,2.8,False,False,True,11
5676,Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2011,66000,First,22.07,1199.0,73.9,5.0,2.49,False,False,True,13
5677,Maruti SX4 S Cross DDiS 200 Zeta,Jaipur,2016,70000,First,23.65,1248.0,88.5,5.0,8.85,False,False,True,8
5678,Honda City V MT,Ahmedabad,2011,46000,First,16.8,1497.0,116.3,5.0,4.15,False,True,True,13
5679,Volkswagen Vento 1.5 TDI Highline,Hyderabad,2017,28000,First,20.64,1498.0,108.5,5.0,10.0,False,False,True,7
5680,Hyundai Grand i10 1.2 Kappa Magna,Delhi,2017,46000,First,18.9,1197.0,81.86,5.0,4.75,False,True,True,7
5681,Renault KWID AMT RXL,Jaipur,2017,33000,First,24.04,999.0,67.0,5.0,3.2,False,True,False,7
5682,Maruti Alto 800 LXI,Kochi,2017,27718,First,22.74,796.0,47.3,5.0,3.28,False,True,True,7
5683,Ford Ecosport 1.5 Ti VCT MT Titanium,Bangalore,2013,58000,First,15.8,1499.0,110.0,5.0,7.5,False,True,True,11
5684,Maruti Baleno Zeta,Coimbatore,2018,33150,First,21.4,1197.0,83.1,5.0,7.39,False,True,True,6
5685,Maruti Ritz VDi,Pune,2013,77000,First,23.2,1248.0,73.94,5.0,3.65,False,False,True,11
5686,Mercedes-Benz E-Class 280 CDI,Chennai,2007,70000,First,11.0,2987.0,198.5,5.0,11.0,False,False,False,17
5687,Maruti Ritz VDi,Kolkata,2012,97000,First,23.2,1248.0,73.94,5.0,3.0,False,False,True,12
5688,Chevrolet Beat Diesel LT,Chennai,2012,75300,Second,25.44,936.0,57.6,5.0,2.25,False,False,True,12
5689,Maruti SX4 Vxi BSIV,Kochi,2010,69918,First,15.5,1586.0,103.3,5.0,2.83,False,True,True,14
5690,Maruti Omni 5 Seater BSIV,Coimbatore,2019,4721,First,14.0,796.0,35.0,5.0,4.11,False,True,True,5
5691,Mitsubishi Pajero Sport Anniversary Edition,Kolkata,2014,39163,First,13.5,2477.0,178.0,7.0,14.7,False,False,True,10
5692,Mercedes-Benz S Class 2005 2013 S 300 L,Pune,2013,80000,First,13.0,2987.0,210.0,5.0,25.0,False,True,False,11
5693,Chevrolet Beat Diesel LS,Bangalore,2015,66000,First,25.44,936.0,56.3,5.0,2.35,False,False,True,9
5694,Ford Figo 2015-2019 1.5D Titanium MT,Coimbatore,2017,36154,Second,25.83,1498.0,99.0,5.0,6.41,False,False,True,7
5695,Honda City i-VTEC VX,Ahmedabad,2012,34000,First,17.4,1497.0,117.3,5.0,5.75,False,True,True,12
5696,Mercedes-Benz GLA Class 200 CDI SPORT,Chennai,2016,60000,Second,17.9,2143.0,136.0,5.0,17.55,False,False,False,8
5697,Hyundai Creta 1.4 CRDi S Plus,Jaipur,2015,32000,First,21.38,1396.0,88.7,5.0,10.25,False,False,True,9
5698,Ford Fiesta Classic 1.4 Duratorq CLXI,Kochi,2012,79985,First,17.8,1399.0,67.0,5.0,3.16,False,False,True,12
5699,Audi A4 2.0 TDI,Bangalore,2014,37600,Second,16.55,1968.0,147.51,5.0,22.5,False,False,False,10
5700,Hyundai i10 Magna 1.1,Kochi,2015,31965,First,19.81,1086.0,68.05,5.0,3.55,False,True,True,9
5701,BMW 3 Series 320i Sedan,Kochi,2010,70749,First,12.05,1995.0,154.0,5.0,9.86,False,True,False,14
5702,BMW 7 Series 730Ld,Chennai,2013,38000,First,16.46,2993.0,258.0,5.0,45.0,False,False,False,11
5703,Hyundai Verna 1.6 SX VTVT,Kochi,2017,41534,First,17.01,1591.0,121.3,5.0,7.99,False,True,True,7
5704,Volkswagen Ameo 1.5 TDI Comfortline AT,Jaipur,2017,54455,First,22.0,1498.0,108.495,5.0,6.5,False,False,False,7
5705,Chevrolet Aveo 1.4 LS,Kolkata,2007,42000,First,14.49,1399.0,92.7,5.0,0.75,False,True,True,17
5706,Chevrolet Cruze LTZ,Coimbatore,2018,52073,Second,18.3,1991.0,147.9,5.0,9.87,False,False,True,6
5707,Hyundai i20 1.4 Sportz,Kochi,2018,40175,Second,22.54,1396.0,88.73,5.0,6.36,False,False,True,6
5708,Honda BRV i-VTEC V CVT,Mumbai,2017,16503,First,16.0,1497.0,117.3,7.0,9.5,False,True,False,7
5709,Hyundai Xcent 1.2 Kappa SX,Kochi,2017,15029,First,19.1,1197.0,82.0,5.0,6.05,False,True,True,7
5711,Hyundai Grand i10 CRDi Sportz,Hyderabad,2015,76362,First,24.0,1120.0,70.0,5.0,5.5,False,False,True,9
5712,Maruti Alto LXi,Kolkata,2007,18700,Second,19.7,796.0,46.3,5.0,1.25,False,True,True,17
5713,Toyota Innova 2.5 VX (Diesel) 7 Seater,Coimbatore,2015,67585,First,12.99,2494.0,100.6,7.0,11.99,False,False,True,9
5714,Hyundai i10 Sportz 1.2 AT,Mumbai,2010,57000,Second,16.95,1197.0,78.9,5.0,2.5,False,True,False,14
5715,Honda City i-VTEC CVT V,Kochi,2019,22321,First,18.0,1497.0,117.3,5.0,11.66,False,True,False,5
5716,Maruti Zen LX,Jaipur,1998,95150,Third,17.3,993.0,60.0,5.0,0.53,False,True,True,26
5717,Maruti Wagon R LXI BS IV,Kolkata,2015,36428,First,20.51,998.0,67.04,5.0,3.1,False,True,True,9
5718,Ford Figo Diesel Titanium,Hyderabad,2012,73500,Second,20.0,1399.0,68.0,5.0,2.6,False,False,True,12
5719,Honda Amaze S i-Vtech,Kochi,2015,47234,First,18.0,1198.0,86.7,5.0,5.09,False,True,True,9
5720,Hyundai Accent GLE,Hyderabad,2008,62364,First,13.2,1495.0,94.0,5.0,2.3,False,True,True,16
5721,Hyundai Verna 1.6 SX CRDi (O),Pune,2012,89000,First,22.32,1582.0,126.32,5.0,6.0,False,False,True,12
5722,Maruti Swift ZDi,Ahmedabad,2013,58653,First,25.2,1248.0,74.0,5.0,4.4,False,False,True,11
5723,Mercedes-Benz B Class B180,Delhi,2013,30000,Second,14.8,1595.0,120.7,5.0,11.0,False,True,False,11
5724,Chevrolet Cruze LTZ,Coimbatore,2014,64042,First,17.3,1998.0,163.7,5.0,5.7,False,False,True,10
5725,Skoda Laura Ambiente 2.0 TDI CR AT,Chennai,2013,120000,First,20.0,1968.0,138.1,5.0,6.95,False,False,False,11
5726,Mahindra Scorpio VLX 2WD BSIV,Hyderabad,2014,90000,First,12.05,2179.0,120.0,8.0,7.9,False,False,True,10
5727,BMW X1 xDrive 20d xLine,Kochi,2018,30733,First,20.68,1995.0,190.0,5.0,29.3,False,False,False,6
5728,Mercedes-Benz E-Class 2009-2013 E350 Petrol,Kolkata,2009,43600,First,10.93,3498.0,272.0,5.0,10.24,False,True,False,15
5729,Skoda Superb Elegance 1.8 TSI AT,Pune,2010,71473,Second,13.7,1798.0,157.75,5.0,5.35,False,True,False,14
5730,Honda Brio VX AT,Mumbai,2014,39000,Second,16.5,1198.0,86.8,5.0,3.49,False,True,False,10
5731,Hyundai i10 Magna 1.2,Hyderabad,2009,84045,First,20.36,1197.0,78.9,5.0,2.85,False,True,True,15
5732,Honda City i VTEC SV,Mumbai,2014,57004,First,17.4,1497.0,117.3,5.0,5.35,False,True,True,10
5733,Ford Figo Petrol ZXI,Coimbatore,2012,75464,First,15.6,1196.0,70.0,5.0,3.62,False,True,True,12
5734,Toyota Innova 2.5 G4 Diesel 7-seater,Hyderabad,2006,142000,First,12.8,2494.0,102.0,7.0,6.25,False,False,True,18
5735,Mahindra Verito 1.5 D6 BSIV,Kochi,2012,118683,Second,21.0,1461.0,64.1,5.0,3.19,False,False,True,12
5736,Mahindra KUV 100 G80 K8 Dual Tone,Delhi,2018,42000,First,18.15,1198.0,82.0,6.0,5.5,False,True,True,6
5737,Hyundai i20 Sportz Option 1.2,Kochi,2019,12800,First,18.6,1197.0,81.83,5.0,7.67,False,True,True,5
5738,Tata New Safari EX 4x2,Jaipur,2011,80000,First,12.0,2092.0,127.0,7.0,5.5,False,True,True,13
5739,Maruti Swift Dzire VDi,Hyderabad,2014,76126,First,19.3,1248.0,73.9,5.0,6.6,False,False,True,10
5740,BMW X5 xDrive 30d M Sport,Chennai,2017,21000,Second,15.97,2993.0,258.0,5.0,55.0,False,False,False,7
5741,Audi A6 2011-2015 2.0 TDI Premium Plus,Pune,2013,85000,First,17.68,1968.0,174.33,5.0,21.0,False,False,False,11
5742,Maruti Baleno Delta 1.2,Jaipur,2017,27000,First,21.4,1197.0,83.1,5.0,4.5,False,True,True,7
5743,Hyundai Santa Fe 4WD AT,Coimbatore,2016,45794,First,13.01,2199.0,194.3,7.0,20.67,False,False,False,8
5744,Chevrolet Cruze LTZ AT,Hyderabad,2013,57352,First,14.39,1998.0,163.7,5.0,6.5,False,False,False,11
5745,Mercedes-Benz E-Class 2015-2017 E250 Edition E,Coimbatore,2018,41467,First,15.0,2143.0,204.0,5.0,37.98,False,False,False,6
5746,Hyundai Santro Xing GLS,Mumbai,2009,42000,First,17.92,1086.0,62.1,5.0,1.45,False,True,True,15
5748,Maruti Ciaz VDi Plus SHVS,Hyderabad,2015,67048,First,28.09,1248.0,88.5,5.0,7.9,False,False,True,9
5749,Honda City i-VTEC V,Kochi,2018,11732,First,17.4,1497.0,117.3,5.0,10.07,False,True,True,6
5750,Nissan Terrano XL Plus ICC WT20 SE,Mumbai,2016,37000,First,20.45,1461.0,83.8,5.0,6.5,False,False,True,8
5751,BMW 3 Series 320d Prestige,Hyderabad,2015,30000,First,18.88,1995.0,184.0,5.0,22.0,False,False,False,9
5752,Honda City i DTEC V,Hyderabad,2016,53000,First,26.0,1498.0,98.6,5.0,9.75,False,False,True,8
5753,Nissan Terrano XL Plus 85 PS,Jaipur,2014,60000,First,20.45,1461.0,83.8,5.0,6.0,False,False,True,10
5754,Hyundai Grand i10 CRDi Sportz,Delhi,2014,65000,First,24.0,1120.0,70.0,5.0,3.99,False,False,True,10
5756,Toyota Fortuner 4x2 AT,Delhi,2015,92000,First,12.55,2982.0,168.5,7.0,19.75,False,False,False,9
5757,Toyota Innova Crysta 2.4 VX MT,Kolkata,2017,31000,First,13.68,2393.0,147.8,7.0,16.95,False,False,True,7
5758,Maruti Baleno Zeta 1.2,Chennai,2017,43917,First,21.4,1197.0,83.1,5.0,6.8,False,True,True,7
5760,Hyundai i10 Sportz 1.1L,Pune,2013,84000,First,19.81,1086.0,68.05,5.0,2.95,False,True,True,11
5761,Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2015,55662,First,12.07,2967.0,241.4,7.0,42.83,False,False,False,9
5762,Volvo S60 D4 Momentum,Hyderabad,2014,51000,First,27.03,1969.0,190.0,5.0,21.5,False,False,False,10
5763,Honda City i VTEC V,Jaipur,2015,24398,First,17.8,1497.0,117.3,5.0,7.9,False,True,True,9
5764,Maruti Alto K10 2010-2014 VXI,Hyderabad,2011,78000,Second,20.92,998.0,67.1,5.0,2.3,False,True,True,13
5765,Honda Brio 1.2 S Option MT,Delhi,2012,40315,First,18.5,1198.0,86.8,5.0,2.75,False,True,True,12
5766,Mahindra Scorpio VLX 2WD AIRBAG BSIV,Jaipur,2011,83000,First,12.05,2179.0,120.0,8.0,6.71,False,False,True,13
5767,Renault Duster 110PS Diesel RxL AMT,Kochi,2017,58151,First,19.6,1461.0,108.45,5.0,9.6,False,False,False,7
5768,Hyundai Creta 1.6 CRDi SX,Kochi,2017,30519,First,19.67,1582.0,126.2,5.0,12.81,False,False,True,7
5769,Tata Tiago 1.2 Revotron XZ,Coimbatore,2019,20712,First,23.84,1199.0,84.0,5.0,6.94,False,True,True,5
5770,Mahindra XUV500 W6 2WD,Mumbai,2015,48000,First,16.0,2179.0,140.0,7.0,9.45,False,False,True,9
5771,Volkswagen Vento 1.5 TDI Highline,Hyderabad,2015,85000,First,20.34,1498.0,103.2,5.0,6.0,False,False,True,9
5772,Mercedes-Benz B Class B180,Delhi,2013,32000,First,14.8,1595.0,120.7,5.0,11.0,False,True,False,11
5773,Maruti SX4 Vxi BSIV,Delhi,2011,52000,First,15.5,1586.0,103.3,5.0,2.6,False,True,True,13
5774,Hyundai Getz GLE,Hyderabad,2007,58307,First,15.3,1341.0,83.0,5.0,1.95,False,True,True,17
5775,BMW 6 Series Gran Coupe,Mumbai,2013,30000,First,17.54,2993.0,313.0,4.0,45.0,False,False,False,11
5776,Audi A4 2.0 TDI 177 Bhp Premium Plus,Chennai,2014,40000,First,17.11,1968.0,174.33,5.0,22.0,False,False,False,10
5777,Hyundai i20 Asta Option 1.2,Kolkata,2015,36000,First,18.6,1197.0,81.83,5.0,4.9,False,True,True,9
5778,Nissan Terrano XL D Option,Kochi,2015,58817,First,19.87,1461.0,83.14,5.0,6.25,False,False,True,9
5779,Volkswagen Vento Konekt Diesel Highline,Chennai,2013,55000,Second,20.54,1598.0,103.6,5.0,6.1,False,False,True,11
5780,Hyundai i10 Sportz,Mumbai,2011,39000,First,20.36,1197.0,78.9,5.0,2.6,False,True,True,13
5781,Lamborghini Gallardo Coupe,Delhi,2011,6500,Third,6.4,5204.0,560.0,2.0,120.0,False,True,False,13
5782,Jaguar XF 3.0 Litre S Premium Luxury,Hyderabad,2012,35000,First,14.74,2993.0,270.9,5.0,29.0,False,False,False,12
5783,Maruti Swift Dzire VXi,Pune,2010,49900,Second,17.5,1298.0,85.8,5.0,3.3,False,True,True,14
5784,Tata Indica Vista Quadrajet VX,Hyderabad,2013,99500,Second,22.3,1248.0,74.0,5.0,3.05,False,False,True,11
5785,Hyundai i20 Asta 1.4 CRDi,Kolkata,2012,33249,First,21.27,1396.0,88.76,5.0,3.25,False,False,True,12
5786,Hyundai Xcent 1.2 Kappa S Option,Delhi,2014,52000,First,19.1,1197.0,81.86,5.0,3.75,False,True,True,10
5787,Toyota Innova 2.5 VX (Diesel) 7 Seater,Mumbai,2015,45000,First,12.99,2494.0,100.6,7.0,13.25,False,False,True,9
5788,Tata Tiago 1.2 Revotron XZ,Hyderabad,2017,22000,First,23.84,1199.0,84.0,5.0,4.8,False,True,True,7
5789,Renault KWID RXL,Kochi,2019,7858,First,25.17,799.0,53.3,5.0,3.8,False,True,True,5
5790,Toyota Innova 2.5 V Diesel 7-seater,Pune,2011,112000,First,12.8,2494.0,102.0,7.0,8.5,False,False,True,13
5791,Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,Coimbatore,2016,41082,First,13.0,2143.0,204.0,5.0,38.76,False,False,False,8
5792,Honda City 1.5 S AT,Ahmedabad,2009,72000,First,16.8,1497.0,116.4,5.0,3.2,False,True,False,15
5793,Hyundai i10 Sportz 1.2,Hyderabad,2011,84912,First,20.36,1197.0,78.9,5.0,3.5,False,True,True,13
5794,Hyundai Creta 1.6 CRDi SX Option,Pune,2015,70000,First,19.67,1582.0,126.2,5.0,12.25,False,False,True,9
5795,Honda Amaze VX Petrol,Mumbai,2014,21000,First,19.5,1199.0,86.76,5.0,4.75,False,True,True,10
5796,Volkswagen Polo 1.2 MPI Trendline,Delhi,2016,27000,First,18.78,999.0,74.0,5.0,4.5,False,True,True,8
5797,Hyundai i10 Magna 1.2,Kolkata,2012,29000,First,20.36,1197.0,78.9,5.0,2.35,False,True,True,12
5798,Renault Pulse RxL,Hyderabad,2014,48425,First,23.08,1461.0,63.12,5.0,3.4,False,False,True,10
5799,Volkswagen Vento 1.5 TDI Highline AT,Pune,2016,19000,First,21.5,1498.0,108.5,5.0,10.0,False,False,False,8
5800,Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,Hyderabad,2012,210000,First,12.99,2494.0,100.0,7.0,9.0,False,False,True,12
5801,Toyota Corolla Altis G,Delhi,2013,64000,Second,14.53,1798.0,138.1,5.0,5.2,False,True,True,11
5802,Hyundai Verna CRDi,Chennai,2006,200000,Second,16.8,1493.0,110.0,5.0,1.85,False,False,True,18
5803,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,Chennai,2013,100000,Second,11.3,2987.0,254.8,7.0,38.0,False,False,False,11
5804,Renault Duster 85PS Diesel RxL Optional,Kochi,2013,69140,First,20.46,1461.0,83.8,5.0,5.11,False,False,True,11
5805,Skoda Rapid 1.6 MPI Ambition,Coimbatore,2019,21214,First,15.41,1598.0,103.52,5.0,9.66,False,True,True,5
5806,Hyundai i10 Sportz 1.2,Kolkata,2015,28000,First,20.36,1197.0,78.9,5.0,3.4,False,True,True,9
5807,Mahindra KUV 100 mFALCON G80 K8,Kochi,2017,29085,First,18.15,1198.0,82.0,6.0,5.84,False,True,True,7
5808,Maruti Celerio VXI AMT,Kolkata,2016,30000,First,23.1,998.0,67.04,5.0,3.8,False,True,False,8
5809,Maruti A-Star AT VXI,Mumbai,2012,32910,First,16.98,998.0,66.1,5.0,2.5,False,True,False,12
5810,Honda City i DTEC VX,Kolkata,2015,30000,First,25.1,1498.0,98.6,5.0,6.95,False,False,True,9
5811,Skoda Superb 1.8 TSI,Pune,2010,35102,First,12.6,1798.0,161.6,5.0,5.5,False,True,False,14
5812,Hyundai Grand i10 Sportz,Coimbatore,2017,22831,First,18.9,1197.0,82.0,5.0,6.19,False,True,True,7
5813,Renault Duster 85PS Diesel RxL,Hyderabad,2013,74911,First,20.45,1461.0,83.8,5.0,6.0,False,False,True,11
5814,Hyundai Grand i10 Magna,Pune,2015,21000,First,18.9,1197.0,82.0,5.0,3.75,False,True,True,9
5815,Ford EcoSport 1.5 TDCi Titanium,Kochi,2018,37160,First,22.77,1498.0,98.59,5.0,9.46,False,False,True,6
5816,Nissan Sunny 2011-2014 XL,Jaipur,2011,41000,Second,16.95,1498.0,97.7,5.0,3.0,False,True,True,13
5817,Ford Figo Aspire 1.5 TDCi Titanium,Chennai,2016,37294,First,25.83,1498.0,99.0,5.0,5.75,False,False,True,8
5818,Honda Civic 2006-2010 1.8 V MT,Coimbatore,2009,56927,First,13.5,1799.0,130.0,5.0,4.41,False,True,True,15
5819,Renault KWID RXT Optional,Kochi,2017,21954,First,25.17,799.0,53.3,5.0,3.7,False,True,True,7
5820,Honda Brio EX MT,Kolkata,2014,50000,Second,19.4,1198.0,86.8,5.0,2.5,False,True,True,10
5821,Maruti Swift ZXI ABS,Coimbatore,2012,78212,First,16.1,1298.0,88.2,5.0,5.35,False,True,True,12
5822,Hyundai i20 Magna Optional 1.4 CRDi,Delhi,2013,64500,First,21.9,1396.0,88.8,5.0,3.65,False,False,True,11
5823,Skoda Superb Elegance 2.0 TDI CR AT,Delhi,2014,51000,First,17.2,1968.0,138.03,5.0,13.0,False,False,False,10
5824,Maruti Wagon R LXI BSII,Delhi,2012,52000,First,18.9,998.0,67.1,5.0,2.45,False,True,True,12
5825,Volkswagen Vento 1.5 TDI Highline AT,Mumbai,2015,120000,First,21.21,1498.0,103.2,5.0,5.75,False,False,False,9
5826,Honda City i DTEC S,Coimbatore,2017,65792,First,26.0,1498.0,98.6,5.0,8.11,False,False,True,7
5827,Hyundai i20 1.4 Sportz,Ahmedabad,2018,30000,First,22.54,1396.0,88.73,5.0,7.75,False,False,True,6
5828,Nissan Micra XV CVT,Coimbatore,2017,54387,First,19.15,1198.0,75.94,5.0,5.85,False,True,False,7
5829,Renault KWID RXT Optional,Mumbai,2018,1617,First,25.17,799.0,53.3,5.0,4.29,False,True,True,6
5830,Honda City i-DTEC SV,Hyderabad,2015,82000,First,25.6,1498.0,98.6,5.0,8.0,False,False,True,9
5831,Toyota Innova Crysta 2.4 G MT 8S,Mumbai,2017,20000,First,13.68,2393.0,147.8,8.0,16.5,False,False,True,7
5832,Maruti Baleno Alpha 1.3,Jaipur,2015,98000,First,27.39,1248.0,74.0,5.0,5.5,False,False,True,9
5833,Ford EcoSport 1.5 TDCi Trend,Delhi,2015,57000,First,22.77,1498.0,98.59,5.0,6.35,False,False,True,9
5834,Toyota Innova 2.5 G (Diesel) 8 Seater,Jaipur,2013,250000,Second,12.99,2494.0,100.6,8.0,7.9,False,False,True,11
5835,Ford Ecosport 1.5 DV5 MT Ambiente,Hyderabad,2014,56549,First,22.7,1498.0,89.84,5.0,7.2,False,False,True,10
5836,Volkswagen Polo Diesel Comfortline 1.2L,Bangalore,2012,78500,First,22.07,1199.0,73.9,5.0,3.65,False,False,True,12
5837,Hyundai i20 Sportz 1.4 CRDi,Kochi,2016,55036,First,22.54,1396.0,88.73,5.0,6.35,False,False,True,8
5838,Renault Duster 85PS Diesel RxL Explore,Pune,2016,55000,First,19.87,1461.0,83.8,5.0,7.8,False,False,True,8
5839,Ford Ikon 1.3 Flair,Chennai,2007,90000,Second,13.8,1299.0,70.0,5.0,1.4,False,True,True,17
5840,Ford Endeavour XLT TDCi 4X2,Chennai,2007,155000,First,13.1,2499.0,141.0,7.0,5.5,False,False,True,17
